address,ins,outs,inAmount,outAmount,timeBetween,topics,isContract,sybil
0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,4,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 3, '0x000000000000000000000000b11346cb9d9d95ec9b35918b60bb2021552ff987': 3, '0x000000000000000000000000401f6c983ea34274ec46f84d70b31c151321188b': 2, '0x00000000000000000000000022b1cbb8d98a01a3b71d034bb899775a76eb1cc2': 1}",382830,1,0
0x4b091866ac423ecdacd8fceb5fe047cb972ed93e,0,2,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x00000000000000000000000021126ac61093260d2f2ff826395885dcde37ffa2': 2, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x00000000000000000000000000000000000000000000000000000000000002ae': 2, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x000000000000000000000000bb96d92c7f873259a1e25e0103b1b54562178eea': 2, '0x17307eab39ab6107e8899845ad3d59bd9653f200f220920489ca2b5937696c31': 1, '0x00000000000000000000000059357661c44e1a71e25bfba1d9511755773ad1a1': 1}",247,0,1
0xa5409ec958c83c3f309868babaca7c86dcb077c1,0,1,0,0,"{'0xbc7cd75a20ee27fd9adebab32041f755214dbc6bffa90cc0225b39da2e5c2d3b': 1, '0x000000000000000000000000f9e266af4bca5890e2781812cc6a6e89495a79f2': 1}",0,1,1
0x6ad3dac99c9a4a480748c566ce7b3503506e3d71,0,2,0,0.13,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 2, '0x000000000000000000000000a344eaf353b7a32fc60c947583ccb5e5481a65ae': 2, '0x0000000000000000000000003f0a9e4d1b545b0909273d935a675d7e8bed6ec4': 2, '0x8cf3dec1929508e5677d7db003124e74802bfba7250a572205a9986d86ca9f1e': 2}",578764,0,1
0xdac17f958d2ee523a2206206994597c13d831ec7,0,2,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 2, '0x00000000000000000000000017a3a975c967c70a5fa5c2479cd24a3033f03717': 2, '0x0000000000000000000000006ad3dac99c9a4a480748c566ce7b3503506e3d71': 1, '0x000000000000000000000000881d40237659c251811cec9c364ef91dc08d300c': 1}",4635912,1,1
0xb4bd13c83212e380c427673adcd6bfa15f3d4781,0,1,0,0.7,{},0,0,1
0xbf10a1c578aea818d27b5457817bc43ab22a1165,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x000000000000000000000000bb96d92c7f873259a1e25e0103b1b54562178eea': 1, '0x00000000000000000000000000000000000000000000000000000000000002af': 1}",0,0,1
0x563b377a956c80d77a7c613a9343699ad6123911,1,0,0.069,0,{},0,0,0
0xc8f7e62532b19a3ffce589c0047d29d492e03835,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x00000000000000000000000017a3a975c967c70a5fa5c2479cd24a3033f03717': 1, '0x000000000000000000000000000000000000000000000000000000000000055f': 1}",0,0,1
0xdac17f958d2ee523a2206206994597c13d831ec7,0,4,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x00000000000000000000000056eddb7aa87536c09ccc2793473599fd21a8b17f': 1, '0x0000000000000000000000003a647b4e245ee3ec5dfe76fd97ff8f8f367b454b': 4, '0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 3, '0x0000000000000000000000006ad3dac99c9a4a480748c566ce7b3503506e3d71': 1, '0x0000000000000000000000007da96a3891add058ada2e826306d812c638d87a7': 1, '0x000000000000000000000000d9e1ce17f2641f24ae83637ab66a2cca9c378b9f': 1}",1439915,1,1
0x264dc2dedcdcbb897561a57cba5085ca416fb7b4,0,19,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 19, '0x000000000000000000000000c1eea1dfee0e53ff0c5cad0126c5caf8cd77f5c5': 3, '0x000000000000000000000000d773be87460bd7108a4d996729cf3655e0e8fa57': 19, '0x000000000000000000000000606073505f003171e82a4634be7a7071a4e47c43': 2, '0x00000000000000000000000041cd1d4b2d1e34c12ab52af6618ced9500d11967': 2, '0x000000000000000000000000b28932c0c033eef6011f1cd101bca77f385c1f6e': 1, '0x000000000000000000000000b1bf5e551d89d4a0729e5f8a4d664e006ed0eef7': 2, '0x0000000000000000000000008c75ce2ad82f7a00860a0ed5728afeef183ecadc': 2, '0x0000000000000000000000009133462003ad4b00668b1fd013ac4abca50897af': 2, '0x000000000000000000000000ea2f5f54ad5c0dd4ada1ce7f2271c841450988d0': 1, '0x0000000000000000000000001b1e8c42738f60a8be703c14a556e7bc85109b6d': 4}",107474,1,1
0x9213256fe89fa0428e8546910a8d78180dbbdc38,0,2,0,0.05,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x0000000000000000000000008f004fc6325c21469cfde678b05eebc08985ecf5': 2, '0x00000000000000000000000000000000000000000000000000000000000000ba': 1, '0x17307eab39ab6107e8899845ad3d59bd9653f200f220920489ca2b5937696c31': 1, '0x00000000000000000000000070d841fa16d8cad638beff560ec442c25f293ce8': 1}",13200178,0,1
0xb6728bff344e2109dbb3a0c153cad65ec4bdb736,0,8,0,0.016,"{'0xf1d6c8ee14081f641e2073a1064d870f135f1001a301c6b14a7b9655672fec11': 8, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000006e': 2, '0x00000000000000000000000050119d1e5a6fcf0ee28e54d2b80f25632891c810': 24, '0xc3d58168c5ae7397731d063d5bbf3d657854427343f4c083240f7aacaa2d0f62': 8, '0x000000000000000000000000b6728bff344e2109dbb3a0c153cad65ec4bdb736': 8, '0x0000000000000000000000000000000000000000000000000000000000000000': 8, '0x18f16ba4056da04d7ba586437d74d8b74b8e28769fb80fdc8f521c6ab4717fd6': 8, '0xe734f67ab0832b986d4105e15c799d86567f1c19000000000000000000000048': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c19000000000000000000000047': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000004b': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000005d': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000003d': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000003e': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c19000000000000000000000030': 2}",224206,0,1
0x5faa989af96af85384b8a938c2ede4a7378d9875,0,2,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x00000000000000000000000021126ac61093260d2f2ff826395885dcde37ffa2': 1, '0x000000000000000000000000ef61005daa74dc70f5abf4570a9bb49df0d5a851': 1}",1642,0,1
0x5faa989af96af85384b8a938c2ede4a7378d9875,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000009c322e8eef8f9015436a33cac1ed787a04b7dfa0': 1, '0x000000000000000000000000b00acfc58856ec0ec240138a7f2799ae1e33d577': 1}",0,0,1
0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,0,1,0,0.02,"{'0x4b388aecf9fa6cc92253704e5975a6129a4f735bdbd99567df4ed0094ee4ceb5': 1, '0x0ee9ffdb2334d78de97ffb066b23a352a4d35180cefb36589d663fbb1eb6f326': 1, '0x35d79ab81f2b2017e19afb5c5571778877782d7a8786f5907f93b0f4702f4f23': 1, '0x0000000000000000000000007ea9b8ba0d889ba42458f657ed27244ad593dfe7': 2}",0,1,1
0xb14dae17768e6b0d58409f4a0b353807f1de150f,0,1,0,0.3,{},0,0,1
0x2362843745615368f4ef0a43d7502353649c0783,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 2, '0x00000000000000000000000021126ac61093260d2f2ff826395885dcde37ffa2': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 2, '0x000000000000000000000000e33417797d6b8aec9171d0d6516e88002fbe23e7': 1, '0x1619fc95050ffb8c94c9077c82b3e1ebbf8d571b6234241c55ba0aaf40da019e': 1, '0x0000000000000000000000000000000000000000000000000000000000000311': 1, '0xce6550e08f40b35a7ca6f7a918074c71084425aa2f1946bfd080cc738046e9aa': 1}",0,0,1
0x1b6c5864375b34af3ff5bd2e5f40bc425b4a8d79,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x000000000000000000000000d828eb12bd1a72600b40ab62bc2aa65b6acf12a6': 1, '0x000000000000000000000000d773be87460bd7108a4d996729cf3655e0e8fa57': 1}",0,1,1
0x7ba58e0c0d47310357e67b2ae9ac198fc8f6c7f2,0,1,0,0.010,{},0,0,1
0x776498d894e986d42ea3b19aa1a15647be192af5,0,1,0,0.036,{},0,0,1
0xda4a4626d3e16e094de3225a751aab7128e96526,0,49,0,0.000,"{'0xe1fffcc4923d04b559f4d29a8bfc6cda04eb5b0d3c460751c2402c5c5cc9109c': 2, '0xe1c52dc63b719ade82e8bea94cc41a0d5d28e4aaf536adb5e9cccc9ff8c1aeda': 40, '0x994a936646fe87ffe4f1e469d3d6aa417d6b855598397f323de5b449f765f0c3': 1, '0x1733cbb53659d713b79580f79f3f9ff215f78a7c7aa45890f3b89fc5cddfbf32': 20, '0xe7c957c06e9a662c1a6c77366179f5b702b97651dc28eee7d5bf1dff6e40bb4a': 8}",247356,1,0
0x90c72e3b2db16e14a43622dc47e29a73e7afe6a9,0,1,0,0.005,{},0,0,1
0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,0,1,0,0.140,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 102, '0x0000000000000000000000001454232149a0dc51e612b471fe6d3393e60d09ad': 102, '0x0000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d': 204, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 102, '0x000000000000000000000000e9672a2094544d4d701066d57ff5a64078a4bcd8': 68, '0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1': 34, '0xd78ad95fa46c994b6551d0da85fc275fe613ce37657fb8d5e3d130840159d822': 34, '0x7fcf532c15f0a6db0bd6d0e038bea71d30d808c7d98cb3bf7268a95bf5081b65': 34, '0x000000000000000000000000fa21382cdf68cca1b3a7107a8cc80688eefbeebc': 68, '0x00000000000000000000000087cdced7862eb5a10d285160d7e15f1176c9bd8f': 1, '0x000000000000000000000000a5025faba6e70b84f74e9b1113e5f7f4e7f4859f': 34, '0x000000000000000000000000b34fe44f8a97f18c0a914f5a951b85b188402ddf': 1, '0x00000000000000000000000069b3010cb8a8093f6587c90a8bb4c242a24664af': 1, '0x00000000000000000000000016e9eb8d6722d877db4f3dce39e4a44998b8f5f2': 1, '0x000000000000000000000000176168019a126c4238492f161d49e2925b9575de': 1, '0x000000000000000000000000cde56aa4704938b8f028b0179b0cd43d67a7272c': 1, '0x0000000000000000000000009d4b9c2ab573d0316609326521e18fb37f0ec392': 1, '0x000000000000000000000000df36a05bc6245948014baef1d1daed867b588bd8': 1, '0x00000000000000000000000047060983d9ba3f907e00efa6bd1f46314b15e8c2': 1, '0x0000000000000000000000008c7f3fc807b18d29c8c377aa1288c08a88ca3100': 1, '0x000000000000000000000000fa5585eb9cca4e15bc799557a76773697c6c46c9': 1, '0x000000000000000000000000a62baa66b17ddf533627633f16409ae4d3bdda57': 1, '0x000000000000000000000000d8567764109f01b1fed20710219016c4ce3ca77f': 1, '0x00000000000000000000000079ee50400bd2303669ab725295a7dd3cd1da500d': 1, '0x0000000000000000000000000fb3e82003bb012788a0d1fc25c85672c11ae6cb': 1, '0x0000000000000000000000002c7dab7ea391165e6b4e8adc2685d88f5f1c2eb0': 1, '0x000000000000000000000000e98f0875281beeb00c41f4dbcd0ffdb917cf7e53': 1, '0x000000000000000000000000a4fba35c143fd2be6a9d650f7d8c946b79281b15': 1, '0x00000000000000000000000065ed43ed844f01a589620fc7b21009e2f8fdae0b': 1, '0x00000000000000000000000056f04d7eb4966863653ffc44a2311a4aee0a81b8': 1, '0x000000000000000000000000da2758f5d93e2788a0c4beb6add84e334360f83a': 1, '0x000000000000000000000000fc7b45475212ce3c7996478c809b3a1982ddc00f': 1, '0x0000000000000000000000006b5b36261f8d8d3bba2dac85e9d2ebe604ead189': 1, '0x0000000000000000000000000b71cf72f76312f05279b930fdec1ceab6a0e1e8': 1, '0x000000000000000000000000ee66943892d12b4beb68346c7cccf1610f3bebbe': 1, '0x000000000000000000000000c379ec86867574dfd997006ac455db6e953848db': 1, '0x0000000000000000000000003f0a9e4d1b545b0909273d935a675d7e8bed6ec4': 1, '0x000000000000000000000000925b22b63125b0222852e768998811a2faee482f': 1, '0x0000000000000000000000005a39b59a1361a8cbb5e6d7208adbb0b076a5a218': 1, '0x000000000000000000000000ee149056695e1a96b9c397db6a7df567887a5c3e': 1, '0x000000000000000000000000c3f47fffe9c3a828e6b837890b127e3c1020bb94': 1, '0x000000000000000000000000ce230b480e471889a51df294dc7cec9cd5303d18': 1, '0x00000000000000000000000064e640abbbc06992ca909b893028785e956a6e98': 1, '0x0000000000000000000000003aa771070bf839984d07b42f2f0b8f1bf7b3076a': 1, '0x04afd2ce457d973046bd54f5d7d36368546da08b88be1bca8ae50e32b451da17': 1}",0,1,1
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,1,0,14.06,0,{},0,0,0
0xabea9132b05a70803a4e85094fd0e1800777fbef,0,2,0,0.49,"{'0xd0943372c08b438a88d4b39d77216901079eda9ca59d45349841c099083b6830': 1, '0x8f5f51448394699ad6a3b80cdadf4ec68c5d724c8c3fea09bea55b3c2d0e2dd0': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 8, '0xf4bf32c167ee6e782944cd1db8174729b46adcd3bc732e282cc4a80793933154': 8, '0x0cdbd8bd7813095001c5fe7917bd69d834dc01db7c1dfcf52ca135bd20384413': 10, '0x000000000000000000000000000000000000000000000000000000000000ac49': 1, '0x000000000000000000000000000000000000000000000000000000000000ac4a': 1, '0x000000000000000000000000000000000000000000000000000000000000ac4b': 1, '0x000000000000000000000000000000000000000000000000000000000000ac4c': 1, '0x000000000000000000000000000000000000000000000000000000000000ac4d': 1, '0x000000000000000000000000000000000000000000000000000000000000ac4e': 1, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x000000000000000000000000abea9132b05a70803a4e85094fd0e1800777fbef': 1, '0x00000000000000000000000012bd7ac21284c2cb6dbeda7a191f2cc1cb2887d5': 1, '0x0000000000000000000000000000000000000000000000000000000000000001': 1, '0x000000000000000000000000000000000000000000000000000000000000ac4f': 1, '0x000000000000000000000000000000000000000000000000000000000000ac50': 1, '0x000000000000000000000000000000000000000000000000000000000000ac51': 1, '0x000000000000000000000000000000000000000000000000000000000000ac52': 1}",8462,1,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,1,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x0000000000000000000000000d7486666a72fc6d98a715f883c5413ba99c0a68': 1, '0x000000000000000000000000c92e8bdf79f0507f65a392b0ab4667716bfe0110': 1}",0,1,0
0x75cda57917e9f73705dc8bcf8a6b2f99adbdc5a5,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x0000000000000000000000008f004fc6325c21469cfde678b05eebc08985ecf5': 1, '0x00000000000000000000000000000000000000000000000000000000000001f0': 1, '0x055a181b27c0ef897e8c559755721e45a372d5ac946a2ae3905b8a4364e8745b': 1}",0,0,1
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,3,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 2, '0x000000000000000000000000dda89b525155d60056920776019ea43b6f5a0f42': 1, '0x0000000000000000000000000d7486666a72fc6d98a715f883c5413ba99c0a68': 3, '0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x000000000000000000000000c92e8bdf79f0507f65a392b0ab4667716bfe0110': 1, '0x000000000000000000000000ec3b20e07953c6295de6da1b39c51fed1280f5eb': 1}",2198,1,0
0x66da63b03feca7dd44a5bb023bb3645d3252fa32,1,0,0.12,0,{},0,0,0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,0,1,0,0,"{'0x65412581168e88a1e60c6459d7f44ae83ad0832e670826c05a4e2476b57af752': 1, '0x7dc9df7c7a9602f80d7ef98c0de075ecd8c0c5d071af873b7cc9269a8c6ced36': 2, '0x52d7d861f09ab3d26239d492e8968629f95e9e318cf0b73bfddc441522a15fd2': 1}",0,1,0
0xf1f3ca6268f330fda08418db12171c3173ee39c9,0,1,0,0,"{'0x84dfc8ca06308fffaa4f1db726d14912516138f571803591e31f6e861115fabe': 1, '0x000000000000000000000000b11346cb9d9d95ec9b35918b60bb2021552ff987': 1}",0,0,0
0x1f871de43359f13048c3cc0dc3ca9e5206abf280,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x000000000000000000000000847dbdef6b03aac8be266598928ca0d994aaa400': 1, '0x0000000000000000000000000000000000000000000000000000000000000234': 1}",0,0,0
0x6b175474e89094c44da98b954eedeac495271d0f,0,7,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 3, '0x0000000000000000000000008d52201cb62766fbdcaa6dded248f7fd73a85c97': 1, '0x000000000000000000000000847dbdef6b03aac8be266598928ca0d994aaa400': 7, '0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 4, '0x00000000000000000000000019d3364a399d251e894ac732651be8b0e4e85001': 1, '0x0000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d': 1, '0x0000000000000000000000001aa5e7b96125f00bf1af0413c9b1076ed4df87bc': 1, '0x000000000000000000000000c1ee181b743e352af6defafb6c02e4d464a6f456': 1, '0x000000000000000000000000e5c783ee536cf5e63e792988335c4255169be4e1': 2}",1588576,1,0
0xbb96d92c7f873259a1e25e0103b1b54562178eea,2,1,0.09,0.03,{},461054,0,1
0x6fa9f4b50e2950a8137a76649193816fb29dad2c,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x0000000000000000000000009c322e8eef8f9015436a33cac1ed787a04b7dfa0': 1, '0x0000000000000000000000000000000000000000000000000000000000004836': 1, '0xa2e7c4d902e9b6ae6b2bf28ebf52d2ed41a86d34bc6b1a10e1b1d9b97623b450': 1}",0,0,1
0x21126ac61093260d2f2ff826395885dcde37ffa2,22,0,6.601,0,{},25,0,1
0xcb4336d9aa2027f563437b721b34c56a3e7a23f4,0,4,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 3, '0x0000000000000000000000000000000000000000000000000000000000000002': 1, '0x000000000000000000000000023d3483e558c08314215297038aee2a02f29bec': 4, '0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x000000000000000000000000a4dc97a565e2364cdeb4efe38c0f153bccb62b01': 1, '0x0000000000000000000000000000000000000000000000000000000000000001': 2}",938,0,0
0xa7c605a1aacb641d873c82f9b2715e87339dfd48,1,0,1e-10,0,{},0,0,0
0x92be6adb6a12da0ca607f9d87db2f9978cd6ec3e,0,1,0,0.000,"{'0xe1fffcc4923d04b559f4d29a8bfc6cda04eb5b0d3c460751c2402c5c5cc9109c': 1, '0x00000000000000000000000092be6adb6a12da0ca607f9d87db2f9978cd6ec3e': 4, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 3, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x000000000000000000000000a258c4606ca8206d8aa700ce2143d7db854d168c': 1, '0x0000000000000000000000002ed0f4e9769591d8eff038abd884187c8101c7f3': 1, '0x7f31d76771556dce5ab39ba5b60664743da2629a75c474e9445734b7ad34087d': 1}",0,0,1
0xb9e9b77c5a930903c4fb0c34b6e2bb2c7dc90d75,0,1,0,0,"{'0x17307eab39ab6107e8899845ad3d59bd9653f200f220920489ca2b5937696c31': 1, '0x0000000000000000000000003a647b4e245ee3ec5dfe76fd97ff8f8f367b454b': 1, '0x00000000000000000000000032aeea919b7305f1d3bf41f672556e0228fd26ff': 1}",0,0,1
0xc102d2544a7029f7ba04beb133deadaa57fdf6b4,0,1,0,0.000,"{'0x3d0ce9bfc3ed7d6862dbb28b2dea94561fe714a1b4d019aa8af39730d1ad7c3d': 1, '0x000000000000000000000000c3e364aeb4dd8acfee2a43cb9bd7f4f0fdde6576': 1}",0,0,1
